image_path,plant,class,label,folder
dataset\Raw_dataset\Papaya_Anthracnose\Anthracnose(315).jpg,Papaya,Anthracnose,1,Papaya_Anthracnose
dataset\Raw_dataset\Mango_Healthy\IMG_20240504_211721.jpg,Mango,Healthy,0,Mango_Healthy
dataset\Raw_dataset\Papaya_Healthy\Healthy(171).jpg,Papaya,Healthy,0,Papaya_Healthy
dataset\Raw_dataset\Mango_Healthy\20211231_162251 (Custom).jpg,Mango,Healthy,0,Mango_Healthy
dataset\Raw_dataset\Guava_Healthy\Healthy (609).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Papaya_Healthy\Healthy(216).jpg,Papaya,Healthy,0,Papaya_Healthy
dataset\Raw_dataset\Mango_Anthracnose\IMG_20240506_212259.jpg,Mango,Anthracnose,1,Mango_Anthracnose
dataset\Raw_dataset\Mango_Anthracnose\20211011_133805 (Custom).jpg,Mango,Anthracnose,1,Mango_Anthracnose
dataset\Raw_dataset\Papaya_Anthracnose\Anthracnose_decreased_1.png,Papaya,Anthracnose,1,Papaya_Anthracnose
dataset\Raw_dataset\Guava_Healthy\Healthy (1156).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Mango_Anthracnose\IMG_20240506_214231.jpg,Mango,Anthracnose,1,Mango_Anthracnose
dataset\Raw_dataset\Guava_Healthy\Healthy (1384).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Papaya_Anthracnose\Anthracnose(198).jpg,Papaya,Anthracnose,1,Papaya_Anthracnose
dataset\Raw_dataset\Guava_Anthracnose\Anthracnose (34).jpg,Guava,Anthracnose,1,Guava_Anthracnose
dataset\Raw_dataset\Papaya_Healthy\Anthracnose_increased_183.png,Papaya,Healthy,0,Papaya_Healthy
dataset\Raw_dataset\Papaya_Anthracnose\Anthracnose(280).jpg,Papaya,Anthracnose,1,Papaya_Anthracnose
dataset\Raw_dataset\Guava_Healthy\Healthy (319).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Mango_Anthracnose\IMG_20211008_113726 (Custom).jpg,Mango,Anthracnose,1,Mango_Anthracnose
dataset\Raw_dataset\Mango_Healthy\IMG_20240504_220721.jpg,Mango,Healthy,0,Mango_Healthy
dataset\Raw_dataset\Mango_Anthracnose\IMG_20211011_162833 (Custom).jpg,Mango,Anthracnose,1,Mango_Anthracnose
dataset\Raw_dataset\Papaya_Healthy\Anthracnose_increased_277.png,Papaya,Healthy,0,Papaya_Healthy
dataset\Raw_dataset\Papaya_Healthy\IMG_20240114_144142_1.jpg,Papaya,Healthy,0,Papaya_Healthy
dataset\Raw_dataset\Mango_Healthy\IMG_20240504_220213.jpg,Mango,Healthy,0,Mango_Healthy
dataset\Raw_dataset\Guava_Healthy\Healthy (987).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Mango_Healthy\IMG_20240504_221821.jpg,Mango,Healthy,0,Mango_Healthy
dataset\Raw_dataset\Guava_Healthy\Healthy (458).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Papaya_Healthy\IMG_20240114_140122.jpg,Papaya,Healthy,0,Papaya_Healthy
dataset\Raw_dataset\Guava_Healthy\Healthy (527).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Mango_Anthracnose\20211008_124457 (Custom).jpg,Mango,Anthracnose,1,Mango_Anthracnose
dataset\Raw_dataset\Papaya_Anthracnose\Anthracnose_increased_44.png,Papaya,Anthracnose,1,Papaya_Anthracnose
dataset\Raw_dataset\Papaya_Anthracnose\Anthracnose_increased_107.png,Papaya,Anthracnose,1,Papaya_Anthracnose
dataset\Raw_dataset\Guava_Healthy\Healthy (1313).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Mango_Healthy\IMG_20240504_221257.jpg,Mango,Healthy,0,Mango_Healthy
dataset\Raw_dataset\Guava_Anthracnose\Anthracnose (173).jpg,Guava,Anthracnose,1,Guava_Anthracnose
dataset\Raw_dataset\Mango_Healthy\IMG_20240504_215325.jpg,Mango,Healthy,0,Mango_Healthy
dataset\Raw_dataset\Mango_Healthy\IMG_20240504_221653.jpg,Mango,Healthy,0,Mango_Healthy
dataset\Raw_dataset\Papaya_Anthracnose\Anthracnose(347).jpg,Papaya,Anthracnose,1,Papaya_Anthracnose
dataset\Raw_dataset\Guava_Healthy\Healthy (617).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Guava_Anthracnose\Anthracnose (224).jpg,Guava,Anthracnose,1,Guava_Anthracnose
dataset\Raw_dataset\Papaya_Healthy\Anthracnose_increased_286.png,Papaya,Healthy,0,Papaya_Healthy
dataset\Raw_dataset\Mango_Healthy\IMG_20240504_215348.jpg,Mango,Healthy,0,Mango_Healthy
dataset\Raw_dataset\Guava_Healthy\Healthy (1123).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Guava_Healthy\Healthy (1126).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Papaya_Healthy\Anthracnose_increased_20.png,Papaya,Healthy,0,Papaya_Healthy
dataset\Raw_dataset\Mango_Healthy\20211231_123951 (Custom).jpg,Mango,Healthy,0,Mango_Healthy
dataset\Raw_dataset\Mango_Anthracnose\IMG_20240506_205054.jpg,Mango,Anthracnose,1,Mango_Anthracnose
dataset\Raw_dataset\Papaya_Anthracnose\Anthracnose(282).jpg,Papaya,Anthracnose,1,Papaya_Anthracnose
dataset\Raw_dataset\Papaya_Healthy\Healthy(202).jpg,Papaya,Healthy,0,Papaya_Healthy
dataset\Raw_dataset\Mango_Anthracnose\IMG_20240506_214201.jpg,Mango,Anthracnose,1,Mango_Anthracnose
dataset\Raw_dataset\Mango_Anthracnose\IMG_20211011_170357 (Custom).jpg,Mango,Anthracnose,1,Mango_Anthracnose
dataset\Raw_dataset\Mango_Anthracnose\IMG_20211011_161702 (Custom).jpg,Mango,Anthracnose,1,Mango_Anthracnose
dataset\Raw_dataset\Guava_Anthracnose\Anthracnose (126).jpg,Guava,Anthracnose,1,Guava_Anthracnose
dataset\Raw_dataset\Mango_Anthracnose\20211011_134722 (Custom).jpg,Mango,Anthracnose,1,Mango_Anthracnose
dataset\Raw_dataset\Guava_Anthracnose\Anthracnose (66).jpg,Guava,Anthracnose,1,Guava_Anthracnose
dataset\Raw_dataset\Mango_Anthracnose\20211008_125102 (Custom).jpg,Mango,Anthracnose,1,Mango_Anthracnose
dataset\Raw_dataset\Guava_Healthy\Healthy (201).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Mango_Healthy\IMG_20240504_222206.jpg,Mango,Healthy,0,Mango_Healthy
dataset\Raw_dataset\Mango_Anthracnose\IMG_20211011_165141 (Custom).jpg,Mango,Anthracnose,1,Mango_Anthracnose
dataset\Raw_dataset\Guava_Healthy\Healthy (453).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Papaya_Healthy\d0bcc8f1-faad-4e81-8b95-ada5a0be53ae_rotated_180.png,Papaya,Healthy,0,Papaya_Healthy
dataset\Raw_dataset\Mango_Healthy\20211231_123924 (Custom).jpg,Mango,Healthy,0,Mango_Healthy
dataset\Raw_dataset\Mango_Healthy\IMG_20240504_221020.jpg,Mango,Healthy,0,Mango_Healthy
dataset\Raw_dataset\Mango_Anthracnose\IMG_20240506_204000.jpg,Mango,Anthracnose,1,Mango_Anthracnose
dataset\Raw_dataset\Guava_Healthy\Healthy (1290).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Guava_Healthy\Healthy (1315).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Mango_Healthy\20211231_160934 (Custom).jpg,Mango,Healthy,0,Mango_Healthy
dataset\Raw_dataset\Mango_Anthracnose\IMG_20240506_212005.jpg,Mango,Anthracnose,1,Mango_Anthracnose
dataset\Raw_dataset\Mango_Healthy\20211231_155548 (Custom).jpg,Mango,Healthy,0,Mango_Healthy
dataset\Raw_dataset\Guava_Healthy\Healthy (235).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Papaya_Anthracnose\Anthracnose_increased_8.png,Papaya,Anthracnose,1,Papaya_Anthracnose
dataset\Raw_dataset\Guava_Anthracnose\Anthracnose (187).jpg,Guava,Anthracnose,1,Guava_Anthracnose
dataset\Raw_dataset\Mango_Anthracnose\20211008_125052 (Custom).jpg,Mango,Anthracnose,1,Mango_Anthracnose
dataset\Raw_dataset\Mango_Healthy\IMG_20240504_215013.jpg,Mango,Healthy,0,Mango_Healthy
dataset\Raw_dataset\Mango_Anthracnose\20211011_170714 - Copy - Copy - Copy (Custom).jpg,Mango,Anthracnose,1,Mango_Anthracnose
dataset\Raw_dataset\Mango_Anthracnose\IMG_20211011_170419 (Custom).jpg,Mango,Anthracnose,1,Mango_Anthracnose
dataset\Raw_dataset\Mango_Anthracnose\IMG_20240506_221812.jpg,Mango,Anthracnose,1,Mango_Anthracnose
dataset\Raw_dataset\Guava_Anthracnose\Anthracnose (89).jpg,Guava,Anthracnose,1,Guava_Anthracnose
dataset\Raw_dataset\Mango_Healthy\20211231_161648 (Custom).jpg,Mango,Healthy,0,Mango_Healthy
dataset\Raw_dataset\Papaya_Healthy\IMG_20240114_144316_1.jpg,Papaya,Healthy,0,Papaya_Healthy
dataset\Raw_dataset\Mango_Healthy\IMG_20240504_213201.jpg,Mango,Healthy,0,Mango_Healthy
dataset\Raw_dataset\Guava_Anthracnose\Anthracnose (31).jpg,Guava,Anthracnose,1,Guava_Anthracnose
dataset\Raw_dataset\Guava_Healthy\Healthy (141).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Mango_Anthracnose\IMG_20240506_204256.jpg,Mango,Anthracnose,1,Mango_Anthracnose
dataset\Raw_dataset\Papaya_Healthy\Anthracnose_increased_220.png,Papaya,Healthy,0,Papaya_Healthy
dataset\Raw_dataset\Mango_Healthy\20211231_160817 (Custom).jpg,Mango,Healthy,0,Mango_Healthy
dataset\Raw_dataset\Papaya_Healthy\Anthracnose_increased_120.png,Papaya,Healthy,0,Papaya_Healthy
dataset\Raw_dataset\Mango_Healthy\20211231_155119 (Custom).jpg,Mango,Healthy,0,Mango_Healthy
dataset\Raw_dataset\Papaya_Anthracnose\Anthracnose(174).jpg,Papaya,Anthracnose,1,Papaya_Anthracnose
dataset\Raw_dataset\Mango_Anthracnose\IMG_20240506_212322.jpg,Mango,Anthracnose,1,Mango_Anthracnose
dataset\Raw_dataset\Mango_Healthy\20211231_123552 (Custom).jpg,Mango,Healthy,0,Mango_Healthy
dataset\Raw_dataset\Mango_Anthracnose\20211011_134641 (Custom).jpg,Mango,Anthracnose,1,Mango_Anthracnose
dataset\Raw_dataset\Mango_Anthracnose\IMG_20240506_222050.jpg,Mango,Anthracnose,1,Mango_Anthracnose
dataset\Raw_dataset\Guava_Healthy\Healthy (230).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Mango_Anthracnose\IMG_20240506_210541.jpg,Mango,Anthracnose,1,Mango_Anthracnose
dataset\Raw_dataset\Papaya_Anthracnose\Anthracnose(161).jpg,Papaya,Anthracnose,1,Papaya_Anthracnose
dataset\Raw_dataset\Mango_Healthy\20211231_155948 (Custom).jpg,Mango,Healthy,0,Mango_Healthy
dataset\Raw_dataset\Mango_Healthy\20211231_155831 (Custom).jpg,Mango,Healthy,0,Mango_Healthy
dataset\Raw_dataset\Papaya_Anthracnose\Anthracnose(89).jpg,Papaya,Anthracnose,1,Papaya_Anthracnose
dataset\Raw_dataset\Mango_Healthy\20211231_161523 (Custom).jpg,Mango,Healthy,0,Mango_Healthy
dataset\Raw_dataset\Guava_Healthy\Healthy (978).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Guava_Anthracnose\Anthracnose (53).jpg,Guava,Anthracnose,1,Guava_Anthracnose
dataset\Raw_dataset\Papaya_Healthy\IMG_20241103_145953.png,Papaya,Healthy,0,Papaya_Healthy
dataset\Raw_dataset\Guava_Healthy\Healthy (1307).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Guava_Healthy\Healthy (1178).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Papaya_Healthy\e74ceee5-3e19-4454-9a39-96c31fcd0672_rotated_45 - Copy.png,Papaya,Healthy,0,Papaya_Healthy
dataset\Raw_dataset\Papaya_Anthracnose\Anthracnose_increased_14.png,Papaya,Anthracnose,1,Papaya_Anthracnose
dataset\Raw_dataset\Guava_Healthy\Healthy (1246).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Mango_Healthy\IMG_20240504_220728.jpg,Mango,Healthy,0,Mango_Healthy
dataset\Raw_dataset\Mango_Healthy\20211231_155455 (Custom).jpg,Mango,Healthy,0,Mango_Healthy
dataset\Raw_dataset\Guava_Healthy\Healthy (969).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Papaya_Healthy\Healthy(201).jpg,Papaya,Healthy,0,Papaya_Healthy
dataset\Raw_dataset\Guava_Healthy\Healthy (739).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Papaya_Healthy\Anthracnose_increased_113.png,Papaya,Healthy,0,Papaya_Healthy
dataset\Raw_dataset\Mango_Anthracnose\IMG_20240506_212435.jpg,Mango,Anthracnose,1,Mango_Anthracnose
dataset\Raw_dataset\Mango_Anthracnose\20211011_134616 (Custom).jpg,Mango,Anthracnose,1,Mango_Anthracnose
dataset\Raw_dataset\Mango_Healthy\20211231_124712 (Custom).jpg,Mango,Healthy,0,Mango_Healthy
dataset\Raw_dataset\Papaya_Healthy\IMG_20240114_144125_1.jpg,Papaya,Healthy,0,Papaya_Healthy
dataset\Raw_dataset\Papaya_Healthy\IMG20241024093010_rotated_90.png,Papaya,Healthy,0,Papaya_Healthy
dataset\Raw_dataset\Papaya_Anthracnose\Anthracnose_increased_52.png,Papaya,Anthracnose,1,Papaya_Anthracnose
dataset\Raw_dataset\Guava_Healthy\Healthy (211).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Papaya_Healthy\IMG_20240114_144107_1.jpg,Papaya,Healthy,0,Papaya_Healthy
dataset\Raw_dataset\Mango_Healthy\20211231_125626 (Custom).jpg,Mango,Healthy,0,Mango_Healthy
dataset\Raw_dataset\Mango_Healthy\IMG_20240504_220621.jpg,Mango,Healthy,0,Mango_Healthy
dataset\Raw_dataset\Papaya_Healthy\Healthy(213).jpg,Papaya,Healthy,0,Papaya_Healthy
dataset\Raw_dataset\Papaya_Anthracnose\Anthracnose(119).jpg,Papaya,Anthracnose,1,Papaya_Anthracnose
dataset\Raw_dataset\Mango_Anthracnose\IMG_20240506_211121.jpg,Mango,Anthracnose,1,Mango_Anthracnose
dataset\Raw_dataset\Mango_Healthy\IMG_20240504_214008.jpg,Mango,Healthy,0,Mango_Healthy
dataset\Raw_dataset\Mango_Healthy\20211231_124552 (Custom).jpg,Mango,Healthy,0,Mango_Healthy
dataset\Raw_dataset\Papaya_Anthracnose\Anthracnose(7).jpg,Papaya,Anthracnose,1,Papaya_Anthracnose
dataset\Raw_dataset\Mango_Anthracnose\IMG_20240506_210920.jpg,Mango,Anthracnose,1,Mango_Anthracnose
dataset\Raw_dataset\Guava_Healthy\Healthy (75).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Guava_Healthy\Healthy (306).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Guava_Healthy\Healthy (562).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Guava_Healthy\Healthy (1370).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Papaya_Healthy\IMG_20240114_144146_2.jpg,Papaya,Healthy,0,Papaya_Healthy
dataset\Raw_dataset\Papaya_Anthracnose\Anthracnose(79).jpg,Papaya,Anthracnose,1,Papaya_Anthracnose
dataset\Raw_dataset\Guava_Healthy\Healthy (1279).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Guava_Anthracnose\Anthracnose (41).jpg,Guava,Anthracnose,1,Guava_Anthracnose
dataset\Raw_dataset\Mango_Anthracnose\IMG_20240506_211506.jpg,Mango,Anthracnose,1,Mango_Anthracnose
dataset\Raw_dataset\Mango_Healthy\20211231_155945 (Custom).jpg,Mango,Healthy,0,Mango_Healthy
dataset\Raw_dataset\Papaya_Anthracnose\Anthracnose_increased_46.png,Papaya,Anthracnose,1,Papaya_Anthracnose
dataset\Raw_dataset\Papaya_Healthy\Anthracnose_increased_152.png,Papaya,Healthy,0,Papaya_Healthy
dataset\Raw_dataset\Papaya_Healthy\IMG20241024101226_rotated_90.png,Papaya,Healthy,0,Papaya_Healthy
dataset\Raw_dataset\Mango_Healthy\20211231_162055 (Custom).jpg,Mango,Healthy,0,Mango_Healthy
dataset\Raw_dataset\Mango_Anthracnose\IMG_20240506_215028.jpg,Mango,Anthracnose,1,Mango_Anthracnose
dataset\Raw_dataset\Mango_Anthracnose\IMG_20240506_212710.jpg,Mango,Anthracnose,1,Mango_Anthracnose
dataset\Raw_dataset\Mango_Healthy\20211231_161403 (Custom).jpg,Mango,Healthy,0,Mango_Healthy
dataset\Raw_dataset\Papaya_Healthy\Healthy(90).jpg,Papaya,Healthy,0,Papaya_Healthy
dataset\Raw_dataset\Mango_Healthy\20211231_130019 (Custom).jpg,Mango,Healthy,0,Mango_Healthy
dataset\Raw_dataset\Papaya_Anthracnose\Anthracnose(48).jpg,Papaya,Anthracnose,1,Papaya_Anthracnose
dataset\Raw_dataset\Mango_Anthracnose\20211011_134655 (Custom).jpg,Mango,Anthracnose,1,Mango_Anthracnose
dataset\Raw_dataset\Mango_Anthracnose\IMG_20240506_205124.jpg,Mango,Anthracnose,1,Mango_Anthracnose
dataset\Raw_dataset\Guava_Healthy\Healthy (1308).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Guava_Healthy\Healthy (1258).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Guava_Healthy\Healthy (667).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Papaya_Anthracnose\Anthracnose(42).jpg,Papaya,Anthracnose,1,Papaya_Anthracnose
dataset\Raw_dataset\Papaya_Anthracnose\Anthracnose(306).jpg,Papaya,Anthracnose,1,Papaya_Anthracnose
dataset\Raw_dataset\Mango_Healthy\20211231_160338 (Custom).jpg,Mango,Healthy,0,Mango_Healthy
dataset\Raw_dataset\Mango_Anthracnose\IMG_20211011_140424 (Custom).jpg,Mango,Anthracnose,1,Mango_Anthracnose
dataset\Raw_dataset\Papaya_Healthy\Anthracnose_increased_267.png,Papaya,Healthy,0,Papaya_Healthy
dataset\Raw_dataset\Papaya_Anthracnose\Anthracnose(186).png,Papaya,Anthracnose,1,Papaya_Anthracnose
dataset\Raw_dataset\Guava_Anthracnose\Anthracnose (112).jpg,Guava,Anthracnose,1,Guava_Anthracnose
dataset\Raw_dataset\Papaya_Anthracnose\Anthracnose_increased_57.png,Papaya,Anthracnose,1,Papaya_Anthracnose
dataset\Raw_dataset\Guava_Healthy\Healthy (514).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Guava_Healthy\Healthy (1403).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Mango_Anthracnose\IMG_20240506_222853.jpg,Mango,Anthracnose,1,Mango_Anthracnose
dataset\Raw_dataset\Guava_Healthy\Healthy (337).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Mango_Healthy\IMG_20240504_213501.jpg,Mango,Healthy,0,Mango_Healthy
dataset\Raw_dataset\Guava_Healthy\Healthy (585).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Mango_Anthracnose\IMG_20240506_214146.jpg,Mango,Anthracnose,1,Mango_Anthracnose
dataset\Raw_dataset\Guava_Healthy\Healthy (260).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Guava_Anthracnose\Anthracnose (16).jpg,Guava,Anthracnose,1,Guava_Anthracnose
dataset\Raw_dataset\Mango_Anthracnose\IMG_20240506_205310.jpg,Mango,Anthracnose,1,Mango_Anthracnose
dataset\Raw_dataset\Papaya_Anthracnose\Anthracnose_decreased_43.png,Papaya,Anthracnose,1,Papaya_Anthracnose
dataset\Raw_dataset\Guava_Anthracnose\Anthracnose (211).jpg,Guava,Anthracnose,1,Guava_Anthracnose
dataset\Raw_dataset\Guava_Healthy\Healthy (31).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Mango_Healthy\IMG_20240504_213645.jpg,Mango,Healthy,0,Mango_Healthy
dataset\Raw_dataset\Papaya_Anthracnose\Anthracnose(21).jpg,Papaya,Anthracnose,1,Papaya_Anthracnose
dataset\Raw_dataset\Papaya_Healthy\Healthy(212).jpg,Papaya,Healthy,0,Papaya_Healthy
dataset\Raw_dataset\Mango_Healthy\20211231_125108 (Custom).jpg,Mango,Healthy,0,Mango_Healthy
dataset\Raw_dataset\Papaya_Healthy\Anthracnose_increased_194.png,Papaya,Healthy,0,Papaya_Healthy
dataset\Raw_dataset\Papaya_Anthracnose\Anthracnose_increased_59.png,Papaya,Anthracnose,1,Papaya_Anthracnose
dataset\Raw_dataset\Mango_Healthy\IMG_20240504_215702.jpg,Mango,Healthy,0,Mango_Healthy
dataset\Raw_dataset\Mango_Healthy\20211231_125015 (Custom).jpg,Mango,Healthy,0,Mango_Healthy
dataset\Raw_dataset\Papaya_Healthy\Anthracnose_increased_284.png,Papaya,Healthy,0,Papaya_Healthy
dataset\Raw_dataset\Papaya_Anthracnose\Anthracnose_increased_51.png,Papaya,Anthracnose,1,Papaya_Anthracnose
dataset\Raw_dataset\Papaya_Anthracnose\Anthracnose_increased_101.png,Papaya,Anthracnose,1,Papaya_Anthracnose
dataset\Raw_dataset\Papaya_Anthracnose\Anthracnose(200).jpg,Papaya,Anthracnose,1,Papaya_Anthracnose
dataset\Raw_dataset\Papaya_Healthy\c02ae1eb-aec9-47db-9831-4f571a7fc56e_rotated_90 - Copy.png,Papaya,Healthy,0,Papaya_Healthy
dataset\Raw_dataset\Guava_Healthy\Healthy (490).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Mango_Anthracnose\IMG_20240506_212634.jpg,Mango,Anthracnose,1,Mango_Anthracnose
dataset\Raw_dataset\Papaya_Anthracnose\Anthracnose(201).jpg,Papaya,Anthracnose,1,Papaya_Anthracnose
dataset\Raw_dataset\Guava_Anthracnose\Anthracnose (154).jpg,Guava,Anthracnose,1,Guava_Anthracnose
dataset\Raw_dataset\Mango_Anthracnose\IMG_20240506_210555.jpg,Mango,Anthracnose,1,Mango_Anthracnose
dataset\Raw_dataset\Mango_Healthy\20211231_162415 (Custom).jpg,Mango,Healthy,0,Mango_Healthy
dataset\Raw_dataset\Mango_Healthy\IMG_20240504_222340.jpg,Mango,Healthy,0,Mango_Healthy
dataset\Raw_dataset\Guava_Healthy\Healthy (234).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Guava_Healthy\Healthy (685).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Guava_Healthy\Healthy (996).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Mango_Healthy\IMG_20240504_211916.jpg,Mango,Healthy,0,Mango_Healthy
dataset\Raw_dataset\Guava_Healthy\Healthy (1228).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Papaya_Healthy\Anthracnose_increased_162.png,Papaya,Healthy,0,Papaya_Healthy
dataset\Raw_dataset\Papaya_Anthracnose\Anthracnose(103).jpg,Papaya,Anthracnose,1,Papaya_Anthracnose
dataset\Raw_dataset\Mango_Anthracnose\IMG_20240506_204301.jpg,Mango,Anthracnose,1,Mango_Anthracnose
dataset\Raw_dataset\Guava_Healthy\Healthy (465).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Papaya_Healthy\Anthracnose_increased_108.png,Papaya,Healthy,0,Papaya_Healthy
dataset\Raw_dataset\Guava_Healthy\Healthy (1081).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Mango_Anthracnose\IMG_20211011_165710 (Custom).jpg,Mango,Anthracnose,1,Mango_Anthracnose
dataset\Raw_dataset\Papaya_Anthracnose\Anthracnose(114).jpg,Papaya,Anthracnose,1,Papaya_Anthracnose
dataset\Raw_dataset\Mango_Healthy\IMG_20240504_220315.jpg,Mango,Healthy,0,Mango_Healthy
dataset\Raw_dataset\Mango_Anthracnose\IMG_20240506_211556.jpg,Mango,Anthracnose,1,Mango_Anthracnose
dataset\Raw_dataset\Papaya_Anthracnose\Anthracnose(52).jpg,Papaya,Anthracnose,1,Papaya_Anthracnose
dataset\Raw_dataset\Mango_Healthy\IMG_20240504_222555.jpg,Mango,Healthy,0,Mango_Healthy
dataset\Raw_dataset\Mango_Healthy\20211231_160633 (Custom).jpg,Mango,Healthy,0,Mango_Healthy
dataset\Raw_dataset\Guava_Anthracnose\Anthracnose (185).jpg,Guava,Anthracnose,1,Guava_Anthracnose
dataset\Raw_dataset\Mango_Anthracnose\IMG_20240506_222245.jpg,Mango,Anthracnose,1,Mango_Anthracnose
dataset\Raw_dataset\Guava_Healthy\Healthy (1382).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Guava_Healthy\Healthy (1237).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Mango_Anthracnose\20211011_164219 (Custom).jpg,Mango,Anthracnose,1,Mango_Anthracnose
dataset\Raw_dataset\Papaya_Anthracnose\Anthracnose_increased_41.png,Papaya,Anthracnose,1,Papaya_Anthracnose
dataset\Raw_dataset\Mango_Healthy\20211231_162207 (Custom).jpg,Mango,Healthy,0,Mango_Healthy
dataset\Raw_dataset\Mango_Healthy\IMG_20240504_221832.jpg,Mango,Healthy,0,Mango_Healthy
dataset\Raw_dataset\Guava_Healthy\Healthy (147).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Guava_Healthy\Healthy (93).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Mango_Healthy\IMG_20240504_214739.jpg,Mango,Healthy,0,Mango_Healthy
dataset\Raw_dataset\Guava_Healthy\Healthy (95).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Papaya_Anthracnose\Anthracnose(96).jpg,Papaya,Anthracnose,1,Papaya_Anthracnose
dataset\Raw_dataset\Mango_Anthracnose\IMG_20240506_215156.jpg,Mango,Anthracnose,1,Mango_Anthracnose
dataset\Raw_dataset\Guava_Healthy\Healthy (1004).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Guava_Healthy\Healthy (1278).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Guava_Healthy\Healthy (941).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Guava_Healthy\Healthy (613).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Papaya_Anthracnose\Anthracnose(355).jpg,Papaya,Anthracnose,1,Papaya_Anthracnose
dataset\Raw_dataset\Guava_Healthy\Healthy (1044).jpg,Guava,Healthy,0,Guava_Healthy
dataset\Raw_dataset\Mango_Anthracnose\IMG_20211011_140329 (Custom).jpg,Mango,Anthracnose,1,Mango_Anthracnose
dataset\Raw_dataset\Papaya_Healthy\Anthracnose_increased_88.png,Papaya,Healthy,0,Papaya_Healthy
dataset\Raw_dataset\Mango_Healthy\IMG_20240504_215241.jpg,Mango,Healthy,0,Mango_Healthy
dataset\Raw_dataset\Papaya_Healthy\IMG_20240114_144005.jpg,Papaya,Healthy,0,Papaya_Healthy
